"number","incident_state","active","reassignment_count","reopen_count","sys_mod_count","made_sla","caller_id","opened_by","opened_at","sys_created_by","sys_created_at","sys_updated_by","updated_at","contact_type","location","category","subcategory","u_symptom","cmdb_ci","impact","urgency","priority","assignment_group","assigned_to","knowledge","u_priority_confirmation","notify","problem_id","rfc","vendor","caused_by","closed_code","resolved_by","resolved_at","closed_at","duration","created_at_stc","updated_at_stc","opened_at_stc","resolved_at_stc","closed_at_stc","elapsed_stc","remaining_stc","sojourn_set_stc","sojourn_mset_stc","sojourn_seq_stc","seq_state_id","set_state_id","mset_state_id"
"INC0026033","New","True",0,0,0,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 38","2016-05-04 17:40:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462394400,1462394040,1463425260,1463857620,360,1463220,0,0,0,0,0,0
"INC0026033","New","True",0,0,1,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 725","2016-05-05 08:44:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462448640,1462394040,1463425260,1463857620,54600,1408980,0,0,0,0,0,0
"INC0026033","New","True",1,0,2,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 725","2016-05-05 08:44:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462448640,1462394040,1463425260,1463857620,54600,1408980,0,0,0,0,0,0
"INC0026033","New","True",1,0,3,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 788","2016-05-05 08:50:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462449000,1462394040,1463425260,1463857620,54960,1408620,0,0,0,0,0,0
"INC0026033","New","True",2,0,4,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 788","2016-05-05 08:50:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462449000,1462394040,1463425260,1463857620,54960,1408620,0,0,0,0,0,0
"INC0026033","New","True",2,0,5,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 725","2016-05-05 08:54:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462449240,1462394040,1463425260,1463857620,55200,1408380,0,0,0,0,0,0
"INC0026033","New","True",3,0,6,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 725","2016-05-05 08:55:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462449300,1462394040,1463425260,1463857620,55260,1408320,0,0,0,0,0,0
"INC0026033","Active","True",3,0,7,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 788","2016-05-05 08:58:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1462449480,1462394040,1463425260,1463857620,55440,1408140,0,0,0,0,0,0
"INC0026033","Active","True",3,0,11,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 788","2016-05-16 16:01:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1463425260,1462394040,1463425260,1463857620,1031220,432360,0,0,0,0,0,0
"INC0026033","Resolved","True",3,0,12,"True","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 788","2016-05-16 16:01:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1463425260,1462394040,1463425260,1463857620,1031220,432360,0,0,0,0,0,0
"INC0026033","Closed","False",3,0,13,"False","Caller 2338","Opener 11","2016-05-04 17:34:00","Creator 8","2016-05-04 17:40:00","Updater 770","2016-05-21 16:07:00","Phone","Location 111","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 27","Assigned to 215","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 199","2016-05-16 16:01:00","2016-05-21 16:07:00",1463580,1462394400,1463857620,1462394040,1463425260,1463857620,1463580,0,0,0,0,0,0,0
"INC0026159","New","True",0,0,0,"True","Caller 259","Opener 195","2016-05-05 08:35:00","Creator 175","2016-05-05 08:37:00","Updater 799","2016-05-05 08:37:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:12:00","2016-05-10 17:07:00",462720,1462448220,1462448220,1462448100,1462475520,1462910820,120,462600,0,0,0,0,0,0
"INC0026159","New","True",0,0,1,"True","Caller 259","Opener 195","2016-05-05 08:35:00","Creator 175","2016-05-05 08:37:00","Updater 183","2016-05-05 16:11:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:12:00","2016-05-10 17:07:00",462720,1462448220,1462475460,1462448100,1462475520,1462910820,27360,435360,0,0,0,0,0,0
"INC0026159","Resolved","True",0,0,2,"True","Caller 259","Opener 195","2016-05-05 08:35:00","Creator 175","2016-05-05 08:37:00","Updater 183","2016-05-05 16:12:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:12:00","2016-05-10 17:07:00",462720,1462448220,1462475520,1462448100,1462475520,1462910820,27420,435300,0,0,0,0,0,0
"INC0026159","Closed","False",0,0,3,"True","Caller 259","Opener 195","2016-05-05 08:35:00","Creator 175","2016-05-05 08:37:00","Updater 770","2016-05-10 17:07:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-05 16:12:00","2016-05-10 17:07:00",462720,1462448220,1462910820,1462448100,1462475520,1462910820,462720,0,0,0,0,0,0,0
"INC0026222","New","True",0,0,0,"True","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 38","2016-05-05 09:43:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1462452180,1462451700,1462887900,1463321220,480,869040,0,0,0,0,0,0
"INC0026222","New","True",0,0,1,"True","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 725","2016-05-05 10:38:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1462455480,1462451700,1462887900,1463321220,3780,865740,0,0,0,0,0,0
"INC0026222","New","True",1,0,2,"True","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 725","2016-05-05 10:38:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1462455480,1462451700,1462887900,1463321220,3780,865740,0,0,0,0,0,0
"INC0026222","Awaiting User Info","True",1,0,3,"True","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 183","2016-05-05 16:19:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1462475940,1462451700,1462887900,1463321220,24240,845280,0,0,0,0,0,0
"INC0026222","Awaiting User Info","True",1,0,4,"True","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 183","2016-05-05 16:19:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1462475940,1462451700,1462887900,1463321220,24240,845280,0,0,0,0,0,0
"INC0026222","Awaiting User Info","True",1,0,6,"True","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 183","2016-05-10 10:45:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1462887900,1462451700,1462887900,1463321220,436200,433320,0,0,0,0,0,0
"INC0026222","Resolved","True",1,0,7,"True","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 183","2016-05-10 10:45:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1462887900,1462451700,1462887900,1463321220,436200,433320,0,0,0,0,0,0
"INC0026222","Closed","False",1,0,8,"False","Caller 919","Opener 11","2016-05-05 09:35:00","Creator 8","2016-05-05 09:43:00","Updater 770","2016-05-15 11:07:00","Phone","Location 160","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-10 10:45:00","2016-05-15 11:07:00",869520,1462452180,1463321220,1462451700,1462887900,1463321220,869520,0,0,0,0,0,0,0
"INC0026259","New","True",0,0,0,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 52","2016-05-05 10:17:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 22","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1462454220,1462453980,1467811140,1468245600,240,5791380,0,0,0,0,0,0
"INC0026259","Active","True",0,0,2,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 725","2016-05-05 17:37:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1462480620,1462453980,1467811140,1468245600,26640,5764980,0,0,0,0,0,0
"INC0026259","Active","True",0,0,12,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 820","2016-06-03 16:26:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1464981960,1462453980,1467811140,1468245600,2527980,3263640,0,0,0,0,0,0
"INC0026259","Active","True",0,0,18,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 820","2016-06-20 15:01:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1466445660,1462453980,1467811140,1468245600,3991680,1799940,0,0,0,0,0,0
"INC0026259","Awaiting User Info","True",0,0,19,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 820","2016-06-20 15:01:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1466445660,1462453980,1467811140,1468245600,3991680,1799940,0,0,0,0,0,0
"INC0026259","Awaiting User Info","True",0,0,20,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 820","2016-06-23 11:03:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1466690580,1462453980,1467811140,1468245600,4236600,1555020,0,0,0,0,0,0
"INC0026259","Awaiting User Info","True",0,0,23,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 820","2016-07-01 15:28:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 225","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1467397680,1462453980,1467811140,1468245600,4943700,847920,0,0,0,0,0,0
"INC0026259","Awaiting User Info","True",1,0,24,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 820","2016-07-01 15:28:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 23","","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1467397680,1462453980,1467811140,1468245600,4943700,847920,0,0,0,0,0,0
"INC0026259","Awaiting User Info","True",1,0,25,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 285","2016-07-01 16:26:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 22","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1467401160,1462453980,1467811140,1468245600,4947180,844440,0,0,0,0,0,0
"INC0026259","Active","True",1,0,27,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 96","2016-07-06 08:30:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 22","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1467804600,1462453980,1467811140,1468245600,5350620,441000,0,0,0,0,0,0
"INC0026259","Resolved","True",1,0,28,"True","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 96","2016-07-06 10:19:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 22","False","True","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1467811140,1462453980,1467811140,1468245600,5357160,434460,0,0,0,0,0,0
"INC0026259","Closed","False",1,0,29,"False","Caller 3579","Opener 13","2016-05-05 10:13:00","Creator 10","2016-05-05 10:17:00","Updater 770","2016-07-11 11:00:00","Phone","Location 122","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 22","False","True","Do Not Notify","","","","","Solved (Work Around)","Resolver 20","2016-07-06 10:19:00","2016-07-11 11:00:00",5791620,1462454220,1468245600,1462453980,1467811140,1468245600,5791620,0,0,0,0,0,0,0
"INC0026269","New","True",0,0,0,"True","Caller 2139","Opener 97","2016-05-05 10:22:00","",NA,"Updater 770","2016-05-05 10:22:00","Phone","Location 160","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 66","","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 104","2016-05-05 10:32:00","2016-05-10 11:07:00",434700,NA,1462454520,1462454520,1462455120,1462889220,0,434700,0,0,0,0,0,0
"INC0026269","Resolved","True",0,0,1,"True","Caller 2139","Opener 97","2016-05-05 10:22:00","",NA,"Updater 400","2016-05-05 10:32:00","Phone","Location 160","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 113","False","True","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 104","2016-05-05 10:32:00","2016-05-10 11:07:00",434700,NA,1462455120,1462454520,1462455120,1462889220,600,434100,0,0,0,0,0,0
"INC0026269","Closed","False",0,0,2,"True","Caller 2139","Opener 97","2016-05-05 10:22:00","",NA,"Updater 770","2016-05-10 11:07:00","Phone","Location 160","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 113","False","True","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 104","2016-05-05 10:32:00","2016-05-10 11:07:00",434700,NA,1462889220,1462454520,1462455120,1462889220,434700,0,0,0,0,0,0,0
"INC0026282","New","True",0,0,0,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 52","2016-05-05 10:41:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 76","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1462455660,1462455360,1463163180,1463598420,300,1142760,0,0,0,0,0,0
"INC0026282","New","True",1,0,1,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 52","2016-05-05 10:41:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1462455660,1462455360,1463163180,1463598420,300,1142760,0,0,0,0,0,0
"INC0026282","New","True",1,0,2,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 725","2016-05-05 10:53:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1462456380,1462455360,1463163180,1463598420,1020,1142040,0,0,0,0,0,0
"INC0026282","New","True",2,0,3,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 725","2016-05-05 10:54:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1462456440,1462455360,1463163180,1463598420,1080,1141980,0,0,0,0,0,0
"INC0026282","Active","True",2,0,4,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 183","2016-05-05 16:18:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1462475880,1462455360,1463163180,1463598420,20520,1122540,0,0,0,0,0,0
"INC0026282","Awaiting User Info","True",2,0,5,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 183","2016-05-05 16:18:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1462475880,1462455360,1463163180,1463598420,20520,1122540,0,0,0,0,0,0
"INC0026282","Awaiting User Info","True",2,0,6,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 183","2016-05-05 16:19:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1462475940,1462455360,1463163180,1463598420,20580,1122480,0,0,0,0,0,0
"INC0026282","Awaiting User Info","True",2,0,9,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 183","2016-05-13 15:13:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1463163180,1462455360,1463163180,1463598420,707820,435240,0,0,0,0,0,0
"INC0026282","Resolved","True",2,0,10,"True","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 183","2016-05-13 15:13:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1463163180,1462455360,1463163180,1463598420,707820,435240,0,0,0,0,0,0
"INC0026282","Closed","False",2,0,11,"False","Caller 3582","Opener 13","2016-05-05 10:36:00","Creator 10","2016-05-05 10:41:00","Updater 770","2016-05-18 16:07:00","Phone","Location 160","Notebook","Not apply","Loan","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-05-13 15:13:00","2016-05-18 16:07:00",1143060,1462455660,1463598420,1462455360,1463163180,1463598420,1143060,0,0,0,0,0,0,0
"INC0026332","Active","True",0,0,0,"True","Caller 2678","Opener 56","2016-05-05 11:20:00","",NA,"Updater 770","2016-05-05 11:20:00","Phone","Location 160","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 65","False","False","Do Not Notify","","","","","Solved (Work Around)","Resolver 59","2016-05-05 11:39:00","2016-05-10 12:07:00",434820,NA,1462458000,1462458000,1462459140,1462892820,0,434820,0,0,0,0,0,0
"INC0026332","Resolved","True",0,0,1,"True","Caller 2678","Opener 56","2016-05-05 11:20:00","",NA,"Updater 226","2016-05-05 11:39:00","Phone","Location 160","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 65","False","True","Do Not Notify","","","","","Solved (Work Around)","Resolver 59","2016-05-05 11:39:00","2016-05-10 12:07:00",434820,NA,1462459140,1462458000,1462459140,1462892820,1140,433680,0,0,0,0,0,0
"INC0026332","Closed","False",0,0,2,"True","Caller 2678","Opener 56","2016-05-05 11:20:00","",NA,"Updater 770","2016-05-10 12:07:00","Phone","Location 160","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 65","False","True","Do Not Notify","","","","","Solved (Work Around)","Resolver 59","2016-05-05 11:39:00","2016-05-10 12:07:00",434820,NA,1462892820,1462458000,1462459140,1462892820,434820,0,0,0,0,0,0,0
"INC0026380","New","True",0,0,0,"True","Caller 2982","Opener 13","2016-05-05 12:12:00","Creator 10","2016-05-05 12:24:00","Updater 52","2016-05-05 12:24:00","Phone","Location 160","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","False","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-05-16 11:39:00","2016-05-21 12:07:00",1382100,1462461840,1462461840,1462461120,1463409540,1463843220,720,1381380,0,0,0,0,0,0
"INC0026380","Active","True",0,0,3,"True","Caller 2982","Opener 13","2016-05-05 12:12:00","Creator 10","2016-05-05 12:24:00","Updater 398","2016-05-13 11:46:00","Phone","Location 160","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","False","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-05-16 11:39:00","2016-05-21 12:07:00",1382100,1462461840,1463150760,1462461120,1463409540,1463843220,689640,692460,0,0,0,0,0,0
"INC0026380","Active","True",0,0,4,"True","Caller 2982","Opener 13","2016-05-05 12:12:00","Creator 10","2016-05-05 12:24:00","Updater 398","2016-05-13 16:25:00","Phone","Location 160","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","False","False","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-05-16 11:39:00","2016-05-21 12:07:00",1382100,1462461840,1463167500,1462461120,1463409540,1463843220,706380,675720,0,0,0,0,0,0
"INC0026380","Resolved","True",0,0,5,"True","Caller 2982","Opener 13","2016-05-05 12:12:00","Creator 10","2016-05-05 12:24:00","Updater 398","2016-05-16 11:39:00","Phone","Location 160","Notebook","Not apply","Damaged","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 112","False","True","Do Not Notify","","","","","Service is stable, ok to close ticket","Resolver 103","2016-05-16 11:39:00","2016-05-21 12:07:00",1382100,1462461840,1463409540,1462461120,1463409540,1463843220,948420,433680,0,0,0,0,0,0
